id,Time_Entered_Page,Time_Left_Page,bill_first_name,billing_last_name,billing_address_1,billing_address_2,billing_city,billing_state,billing_zip,billing_email,billing_confirm_email,billing_phone,ship_different_address,shipping_first_name,shipping_last_name,shipping_address_1,shipping_address_2,shipping_city,shipping_state,shipping_zip,account_username,account_password,add_delivery_note,product_size,product_quality,cart_subtotal,applied_coupon,sales_tax,order_total,add_coupon_click,coupon_code
1211,"Sun Mar 29 12:10:39 CDT 2","Sun Mar 29 12:11:54 CDT 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1212,"Sun Mar 29 12:11:56 CDT 2","Sun Mar 29 12:12:01 CDT 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1213,"Sun Mar 29 12:12:03 CDT 2","Sun Mar 29 12:13:11 CDT 2",,,,,,,,,,,1,,,,,,,,,,,"20x25x2, ",Good,$43.16,,$2.85,$37.37,,
1214,"Sun Mar 29 2015 12:35:21 ","Sun Mar 29 2015 12:35:26 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1215,"Sun Mar 29 2015 12:37:39 ","Sun Mar 29 2015 12:37:44 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1216,"Sun Mar 29 13:32:41 CDT 2","Sun Mar 29 13:32:45 CDT 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1217,"Sun Mar 29 2015 13:49:28 ","Sun Mar 29 2015 13:50:16 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1218,"Sun Mar 29 2015 13:50:17 ","Sun Mar 29 2015 13:50:25 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1219,"Sun Mar 29 2015 13:50:28 ","Sun Mar 29 2015 13:50:32 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1220,"Sun Mar 29 2015 13:50:34 ","Sun Mar 29 2015 13:51:45 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1221,"Sun Mar 29 2015 13:51:46 ","Sun Mar 29 2015 13:52:22 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1222,"Sun Mar 29 2015 13:51:46 ","Sun Mar 29 2015 13:52:24 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1223,"Sun Mar 29 2015 13:51:46 ","Sun Mar 29 2015 13:52:25 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1224,"Sun Mar 29 2015 13:52:27 ","Sun Mar 29 2015 13:52:29 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1225,"Sun Mar 29 2015 13:52:31 ","Sun Mar 29 2015 13:52:32 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1226,"Sun Mar 29 2015 13:52:31 ","Sun Mar 29 2015 13:52:35 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1227,"Sun Mar 29 2015 13:52:31 ","Sun Mar 29 2015 13:52:37 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1228,"Sun Mar 29 2015 14:32:55 ","Sun Mar 29 2015 14:33:03 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1229,"Sun Mar 29 2015 14:33:05 ","Sun Mar 29 2015 14:34:07 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1230,"Sun Mar 29 2015 14:36:46 ","Sun Mar 29 2015 14:36:58 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1231,"Sun Mar 29 2015 14:36:59 ","Sun Mar 29 2015 14:37:10 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1232,"Sun Mar 29 2015 14:37:12 ","Sun Mar 29 2015 14:37:41 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1233,"Sun Mar 29 2015 14:37:43 ","Sun Mar 29 2015 14:38:11 ",,,,,,,,,,,1,,,,,,,,,,,"12x36x1, ",Good,$9.82,,$0.81,$10.63,,
1234,"Sun Mar 29 2015 14:38:13 ","Sun Mar 29 2015 14:38:14 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1235,"Sun Mar 29 2015 14:38:15 ","Sun Mar 29 2015 14:38:29 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1236,"Sun Mar 29 2015 14:38:37 ","Sun Mar 29 2015 14:40:36 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1237,"Sun Mar 29 2015 14:40:38 ","Sun Mar 29 2015 14:41:36 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238,"Sun Mar 29 2015 14:41:51 ","Sun Mar 29 2015 14:42:09 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239,"Sun Mar 29 2015 14:42:11 ","Sun Mar 29 2015 14:44:05 ",Peter,Thompson,"307 Fall River Court",,Houston,TX,77024-5611,pkt77024@comcast.net,pkt77024@comcast.net,7134672663,1,,,,,,,,pkt77024@comcast.net,pkt77024@comcast.net,,"12x36x1, ",Better,$99.68,,$6.58,$86.34,,
1240,"Sun Mar 29 2015 14:49:57 ","Sun Mar 29 2015 14:50:57 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241,"Sun Mar 29 2015 15:24:54 ","Sun Mar 29 2015 15:25:20 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1242,"Sun Mar 29 2015 15:25:22 ","Sun Mar 29 2015 15:26:10 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1243,"Sun Mar 29 2015 15:26:12 ","Sun Mar 29 2015 15:26:26 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1244,"Sun Mar 29 2015 15:26:29 ","Sun Mar 29 2015 15:27:05 ",,,,,,,,,,,1,,,,,,,,,,,"16x25x4, ",Best,$18.50,,$1.53,$20.03,,
1245,"Sun Mar 29 2015 15:27:06 ","Sun Mar 29 2015 15:27:35 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1246,"Sun Mar 29 2015 15:27:36 ","Sun Mar 29 2015 15:28:28 ",,,,,,,,,,,1,,,,,,,,,,,"16x25x4, ",Best,$18.50,,$1.53,$20.03,,
1247,"Sun Mar 29 2015 15:27:36 ","Sun Mar 29 2015 15:28:28 ",,,,,,,,,,,1,,,,,,,,,,,"16x25x4, ",Best,$18.50,,$1.53,$20.03,,
1248,"Sun Mar 29 2015 15:28:30 ","Sun Mar 29 2015 15:28:32 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1249,"Sun Mar 29 2015 15:28:32 ","Sun Mar 29 2015 15:28:35 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1250,"Sun Mar 29 2015 16:03:33 ","Sun Mar 29 2015 16:03:57 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1251,"Sun Mar 29 2015 16:04:39 ","Sun Mar 29 2015 16:05:23 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1252,"Sun Mar 29 2015 17:07:54 ","Sun Mar 29 2015 17:08:07 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1253,"Sun Mar 29 2015 17:08:09 ","Sun Mar 29 2015 17:08:32 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1254,"Sun Mar 29 17:09:52 CDT 2","Sun Mar 29 17:09:56 CDT 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1255,"Sun Mar 29 17:09:57 CDT 2","Sun Mar 29 17:10:10 CDT 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1256,"Sun Mar 29 2015 18:28:22 ","Sun Mar 29 2015 18:29:51 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1257,"Sun Mar 29 2015 17:31:37 ","Sun Mar 29 2015 17:31:57 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1258,"Sun Mar 29 2015 17:31:59 ","Sun Mar 29 2015 17:34:42 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1259,"Sun Mar 29 2015 17:34:46 ","Sun Mar 29 2015 17:35:08 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1260,"Sun Mar 29 2015 17:34:46 ","Sun Mar 29 2015 17:35:10 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1261,"Sun Mar 29 2015 17:35:11 ","Sun Mar 29 2015 17:35:20 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1262,"Sun Mar 29 2015 17:40:12 ","Sun Mar 29 2015 17:40:46 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1263,"Sun Mar 29 2015 17:59:11 ","Sun Mar 29 2015 17:59:59 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1264,"Sun Mar 29 2015 19:00:19 ","Sun Mar 29 2015 19:00:24 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1265,"Sun Mar 29 2015 19:00:25 ","Sun Mar 29 2015 19:00:51 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1266,"Sun Mar 29 2015 19:00:51 ","Sun Mar 29 2015 19:00:54 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1267,"Sun Mar 29 2015 18:00:00 ","Sun Mar 29 2015 18:01:00 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1268,"Sun Mar 29 2015 19:00:55 ","Sun Mar 29 2015 19:01:08 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1269,"Sun Mar 29 2015 19:01:09 ","Sun Mar 29 2015 19:01:16 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1270,"Sun Mar 29 2015 19:01:17 ","Sun Mar 29 2015 19:01:17 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1271,"Sun Mar 29 2015 19:01:18 ","Sun Mar 29 2015 19:01:18 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1272,"Sun Mar 29 2015 18:01:02 ","Sun Mar 29 2015 18:01:38 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1273,"Sun Mar 29 2015 18:04:23 ","Sun Mar 29 2015 18:04:33 ",,,,,,,,,,,1,,,,,,,,,,,"16x25x1, ",Best,$35.49,,$2.93,$38.42,,
1274,"Sun Mar 29 2015 18:04:39 ","Sun Mar 29 2015 18:04:45 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1275,"Sun Mar 29 2015 18:04:46 ","Sun Mar 29 2015 18:04:58 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1276,"Sun Mar 29 2015 18:05:00 ","Sun Mar 29 2015 18:05:32 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1277,"Sun Mar 29 2015 19:12:46 ","Sun Mar 29 2015 19:12:49 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1278,"Sun Mar 29 2015 17:18:45 ","Sun Mar 29 2015 17:19:00 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1279,"Sun Mar 29 2015 18:43:19 ","Sun Mar 29 2015 18:43:20 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1280,"Sun Mar 29 2015 19:49:47 ","Sun Mar 29 2015 19:50:01 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1281,"Sun Mar 29 2015 19:50:04 ","Sun Mar 29 2015 19:50:54 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1282,"Sun Mar 29 2015 19:50:57 ","Sun Mar 29 2015 19:51:40 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1283,"Sun Mar 29 2015 19:51:44 ","Sun Mar 29 2015 19:51:52 ",,,,,,,,,,,1,,,,,,,,,,,"14x14x1, ",Best,$83.70,,$5.52,$72.47,,
1284,"Sun Mar 29 2015 18:59:36 ","Sun Mar 29 2015 18:59:52 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1285,"Sun Mar 29 2015 18:59:54 ","Sun Mar 29 2015 19:01:33 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1286,"Sun Mar 29 2015 19:01:35 ","Sun Mar 29 2015 19:02:13 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1287,"Sun Mar 29 2015 19:02:16 ","Sun Mar 29 2015 19:02:39 ",,,,,,,,,,,1,,,,,,,,,,,"16x30x1, ",Better,$132.50,,$8.75,$114.75,,
1288,"Sun Mar 29 2015 19:02:41 ","Sun Mar 29 2015 19:02:41 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1289,"Sun Mar 29 2015 19:02:43 ","Sun Mar 29 2015 19:02:43 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1290,"Sun Mar 29 2015 19:02:44 ","Sun Mar 29 2015 19:02:45 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1291,"Sun Mar 29 2015 19:32:17 ","Sun Mar 29 2015 19:32:33 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1292,"Sun Mar 29 2015 19:32:34 ","Sun Mar 29 2015 19:32:40 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1293,"Sun Mar 29 2015 19:32:40 ","Sun Mar 29 2015 19:32:41 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1294,"Sun Mar 29 20:33:44 EDT 2","Sun Mar 29 20:33:50 EDT 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1295,"Sun Mar 29 20:33:51 EDT 2","Sun Mar 29 20:34:06 EDT 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1296,"Sun Mar 29 20:34:08 EDT 2","Sun Mar 29 20:34:38 EDT 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1297,"Sun Mar 29 20:34:51 EDT 2","Sun Mar 29 20:34:56 EDT 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1298,"Sun Mar 29 20:34:57 EDT 2","Sun Mar 29 20:35:06 EDT 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1299,"Sun Mar 29 2015 19:38:27 ","Sun Mar 29 2015 19:39:04 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1300,"Sun Mar 29 2015 20:03:49 ","Sun Mar 29 2015 20:04:03 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1301,"Sun Mar 29 2015 20:08:05 ","Sun Mar 29 2015 20:08:11 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1302,"Sun Mar 29 2015 20:08:13 ","Sun Mar 29 2015 20:08:28 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1303,"Sun Mar 29 2015 20:08:31 ","Sun Mar 29 2015 20:08:47 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1304,"Sun Mar 29 2015 20:08:50 ","Sun Mar 29 2015 20:08:57 ",,,,,,,,,,,1,,,,,,,,,,,"18x20x1, ",Good,$10.71,,$0.88,$11.59,,
1305,"Sun Mar 29 2015 20:08:50 ","Sun Mar 29 2015 20:08:57 ",,,,,,,,,,,1,,,,,,,,,,,"18x20x1, ",Good,$10.71,,$0.88,$11.59,,
1306,"Sun Mar 29 2015 20:08:59 ","Sun Mar 29 2015 20:09:02 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1307,"Sun Mar 29 2015 20:09:04 ","Sun Mar 29 2015 20:09:40 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1308,"Sun Mar 29 2015 20:09:37 ","Sun Mar 29 2015 20:09:41 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1309,"Sun Mar 29 2015 20:09:43 ","Sun Mar 29 2015 20:09:56 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1310,"Sun Mar 29 2015 20:09:42 ","Sun Mar 29 2015 20:10:01 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1311,"Sun Mar 29 2015 20:09:58 ","Sun Mar 29 2015 20:10:08 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1312,"Sun Mar 29 2015 20:10:10 ","Sun Mar 29 2015 20:10:13 ",,,,,,,,,,,1,,,,,,,,,,,"15x20x1, ",Good,$7.57,,$0.62,$8.19,,
1313,"Sun Mar 29 2015 20:10:15 ","Sun Mar 29 2015 20:10:16 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1314,"Sun Mar 29 2015 20:10:16 ","Sun Mar 29 2015 20:10:17 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1315,"Sun Mar 29 2015 20:10:18 ","Sun Mar 29 2015 20:10:19 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1316,"Sun Mar 29 2015 20:10:06 ","Sun Mar 29 2015 20:12:58 ",Christopher,Beene,"98 Abundance Lane",,McAlester,OK,74501,chrisbeene@hotmail.com,chrisbeene@hotmail.com,9184249413,1,,,,,,,,chrisbeene@hotmail.com,chrisbeene@hotmail.com,,"20x36x1, ",Best,$18.50,,$1.53,$20.03,,
1317,"Sun Mar 29 2015 20:13:01 ","Sun Mar 29 2015 20:13:03 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1318,"Sun Mar 29 2015 20:13:05 ","Sun Mar 29 2015 20:13:09 ",,,,,,,,,,,1,,,,,,,,,,,"20x36x1, ",Best,$18.50,,$1.53,$20.03,,
1319,"Sun Mar 29 2015 20:13:11 ","Sun Mar 29 2015 20:13:11 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1320,"Sun Mar 29 2015 20:13:12 ","Sun Mar 29 2015 20:13:17 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321,"Sun Mar 29 2015 20:13:12 ","Sun Mar 29 2015 20:13:18 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1322,"Sun Mar 29 2015 20:13:29 ","Sun Mar 29 2015 20:13:32 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1323,"Sun Mar 29 2015 20:13:33 ","Sun Mar 29 2015 20:14:00 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1324,"Sun Mar 29 2015 20:14:02 ","Sun Mar 29 2015 20:14:09 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1325,"Sun Mar 29 2015 20:14:13 ","Sun Mar 29 2015 20:15:48 ",Christopher,Beene,"98 Abundance Lane",,McAlester,OK,74501,chrisbeene@hotmail.com,chrisbeene@hotmail.com,9184249413,1,,,,,,,,chrisbeene@hotmail.com,chrisbeene@hotmail.com,,"20x36x1, ",Best,$18.50,,$1.53,$20.03,,
1326,"Sun Mar 29 2015 20:15:50 ","Sun Mar 29 2015 20:17:11 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327,"Sun Mar 29 2015 20:26:47 ","Sun Mar 29 2015 20:27:01 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1328,"Sun Mar 29 2015 20:28:53 ","Sun Mar 29 2015 20:29:12 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1329,"Sun Mar 29 2015 20:29:16 ","Sun Mar 29 2015 20:29:17 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1330,"Sun Mar 29 2015 20:29:20 ","Sun Mar 29 2015 20:29:20 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1331,"Sun Mar 29 2015 20:29:20 ","Sun Mar 29 2015 20:29:21 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1332,"Sun Mar 29 2015 20:32:29 ","Sun Mar 29 2015 20:32:37 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1333,"Sun Mar 29 2015 20:32:37 ","Sun Mar 29 2015 20:32:58 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1334,"Sun Mar 29 2015 20:32:58 ","Sun Mar 29 2015 20:33:00 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1335,"Sun Mar 29 2015 20:33:58 ","Sun Mar 29 2015 20:34:02 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1336,"Sun Mar 29 2015 20:41:48 ","Sun Mar 29 2015 20:42:06 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1337,"Sun Mar 29 2015 20:59:39 ","Sun Mar 29 2015 20:59:43 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1338,"Sun Mar 29 2015 21:00:57 ","Sun Mar 29 2015 21:01:06 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1339,"Sun Mar 29 2015 21:01:07 ","Sun Mar 29 2015 21:01:53 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1340,"Sun Mar 29 2015 21:01:55 ","Sun Mar 29 2015 21:02:13 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1341,"Sun Mar 29 2015 21:27:15 ","Sun Mar 29 2015 21:27:25 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1342,"Sun Mar 29 2015 21:27:41 ","Sun Mar 29 2015 21:27:45 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1343,"Sun Mar 29 2015 21:29:19 ","Sun Mar 29 2015 21:29:22 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1344,"Sun Mar 29 2015 21:50:27 ","Sun Mar 29 2015 21:50:40 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1345,"Sun Mar 29 2015 21:50:42 ","Sun Mar 29 2015 21:51:19 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1346,"Sun Mar 29 2015 21:51:21 ","Sun Mar 29 2015 21:51:40 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1347,"Sun Mar 29 2015 21:51:43 ","Sun Mar 29 2015 21:51:53 ",,,,,,,,,,,1,,,,,,,,,,,"14x25x1, ",Better,$29.61,,$1.96,$25.66,,
1348,"Sun Mar 29 2015 22:21:45 ","Sun Mar 29 2015 22:21:58 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1349,"Sun Mar 29 2015 22:22:01 ","Sun Mar 29 2015 22:22:56 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1350,"Sun Mar 29 2015 22:22:58 ","Sun Mar 29 2015 22:23:13 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1351,"Sun Mar 29 2015 22:34:57 ","Sun Mar 29 2015 22:35:05 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,"Sun Mar 29 2015 22:44:18 ","Sun Mar 29 2015 22:44:23 ",,,,,,,,,,,1,,,,,,,,,,,"20x30x1, ",Best,$29.98,,$2.47,$32.45,,
1353,"Sun Mar 29 2015 23:08:36 ","Sun Mar 29 2015 23:08:57 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1354,"Sun Mar 29 2015 23:09:01 ","Sun Mar 29 2015 23:10:17 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1355,"Sun Mar 29 2015 23:10:22 ","Sun Mar 29 2015 23:10:34 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1356,"Sun Mar 29 2015 23:15:17 ","Sun Mar 29 2015 23:16:04 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1357,"Sun Mar 29 2015 22:39:00 ","Sun Mar 29 2015 22:39:08 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1358,"Mon Mar 30 2015 01:18:43 ","Mon Mar 30 2015 01:18:45 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1359,"Mon Mar 30 2015 13:32:30 ","Mon Mar 30 2015 13:32:36 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1360,"Mon Mar 30 2015 06:35:59 ","Mon Mar 30 2015 06:36:18 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1361,"Mon Mar 30 2015 06:36:20 ","Mon Mar 30 2015 06:37:31 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1362,"Mon Mar 30 2015 06:37:34 ","Mon Mar 30 2015 06:38:21 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363,"Mon Mar 30 2015 06:38:24 ","Mon Mar 30 2015 06:39:23 ",,,,,,,,,,,1,,,,,,,,,,,"20x25x1, ",Better,$10.19,,$0.84,$11.03,,
1364,"Mon Mar 30 2015 06:39:25 ","Mon Mar 30 2015 06:39:47 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1365,"Mon Mar 30 2015 06:39:49 ","Mon Mar 30 2015 06:39:55 ",,,,,,,,,,,1,,,,,,,,,,,"20x25x1, ",Better,$10.19,,$0.84,$11.03,,
1366,"Mon Mar 30 2015 06:39:57 ","Mon Mar 30 2015 06:39:58 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1367,"Mon Mar 30 2015 06:40:00 ","Mon Mar 30 2015 06:40:01 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1368,"Mon Mar 30 2015 06:40:03 ","Mon Mar 30 2015 06:40:06 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1369,"Mon Mar 30 2015 06:40:12 ","Mon Mar 30 2015 06:41:51 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1370,"Mon Mar 30 2015 06:41:58 ","Mon Mar 30 2015 06:42:08 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1371,"Mon Mar 30 2015 06:58:23 ","Mon Mar 30 2015 06:58:36 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1372,"Mon Mar 30 2015 07:04:05 ","Mon Mar 30 2015 07:05:56 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1373,"Mon Mar 30 07:40:33 CDT 2","Mon Mar 30 07:40:43 CDT 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1374,"Mon Mar 30 07:40:45 CDT 2","Mon Mar 30 07:40:57 CDT 2",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1375,"Mon Mar 30 2015 08:20:33 ","Mon Mar 30 2015 08:20:35 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1376,"Mon Mar 30 2015 09:33:03 ","Mon Mar 30 2015 09:33:20 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1377,"Mon Mar 30 2015 09:33:23 ","Mon Mar 30 2015 09:34:11 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1378,"Mon Mar 30 2015 09:34:13 ","Mon Mar 30 2015 09:34:19 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1379,"Mon Mar 30 2015 09:34:20 ","Mon Mar 30 2015 09:34:22 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1380,"Mon Mar 30 2015 10:40:58 ","Mon Mar 30 2015 10:41:04 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1381,"Mon Mar 30 2015 10:41:06 ","Mon Mar 30 2015 10:41:56 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1382,"Mon Mar 30 2015 10:41:59 ","Mon Mar 30 2015 10:42:11 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1383,"Mon Mar 30 2015 09:46:08 ","Mon Mar 30 2015 09:46:19 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1384,"Mon Mar 30 2015 09:46:20 ","Mon Mar 30 2015 09:48:50 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1385,"Mon Mar 30 2015 09:48:53 ","Mon Mar 30 2015 09:49:31 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1386,"Mon Mar 30 2015 09:49:32 ","Mon Mar 30 2015 09:50:29 ",,,,,,,,,,,1,,,,,,,,,,,"6x24x1, ",Better,$19.10,,$1.58,$20.68,,
1387,"Mon Mar 30 2015 09:50:32 ","Mon Mar 30 2015 09:50:32 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1388,"Mon Mar 30 2015 09:50:33 ","Mon Mar 30 2015 09:50:34 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1389,"Mon Mar 30 2015 09:50:35 ","Mon Mar 30 2015 09:50:44 ",,,,,,,,,,,,,,,,,,,,,,,,,,,,,
